Plot Name,Plot Number,Artificial Cover Object Number ,Year,Date,Time,Survey Number,Eastern Redback Salamander Count,Redback form of Eastern Redback Salamander Count,Leadback form of Eastern Redback Salamander Count,Artificial Cover Object Age (year(s)),Observer Names,Precipitation in the Last 24 hours (mm),Air Temperature (°C),Soil Temperature (°C)                   ,Beaufort Sky Class,Beaufort Wind Class,Soil Moisture,Soil pH
South Cameron Lake,01 07,10,2005,31-May-05,11:50 AM,1,0,,,2,Jason,0.00,17.10,20.2,0,2,,
South Cameron Lake,01 07,11,2005,31-May-05,11:50 AM,1,0,,,2,Jason,0.00,17.10,20.2,0,2,,
South Cameron Lake,01 07,12,2005,31-May-05,11:50 AM,1,0,,,2,Jason,0.00,17.10,20.2,0,2,,
South Cameron Lake,01 07,13,2005,31-May-05,11:50 AM,1,0,,,2,Jason,0.00,17.10,20.2,0,2,,
South Cameron Lake,01 07,14,2005,31-May-05,11:50 AM,1,1,,,2,Jason,0.00,17.10,20.2,0,2,,
South Cameron Lake,01 07,15,2005,31-May-05,11:50 AM,1,0,,,2,Jason,0.00,17.10,20.2,0,2,,
South Cameron Lake,01 07,16,2005,31-May-05,11:50 AM,1,0,,,2,Jason,0.00,17.10,20.2,0,2,,
South Cameron Lake,01 07,17,2005,31-May-05,11:50 AM,1,1,,,2,Jason,0.00,17.10,20.2,0,2,,
South Cameron Lake,01 07,18,2005,31-May-05,11:50 AM,1,0,,,2,Jason,0.00,17.10,20.2,0,2,,
South Cameron Lake,01 07,19,2005,31-May-05,11:50 AM,1,1,,,2,Jason,0.00,17.10,20.2,0,2,,
South Cameron Lake,01 07,20,2005,31-May-05,11:50 AM,1,0,,,2,Jason,0.00,17.10,20.2,0,2,,
South Cameron Lake,01 07,21,2005,31-May-05,11:50 AM,1,1,,,2,Jason,0.00,17.10,20.2,0,2,,
South Cameron Lake,01 07,22,2005,31-May-05,11:50 AM,1,0,,,2,Jason,0.00,17.10,20.2,0,2,,
South Cameron Lake,01 07,23,2005,31-May-05,11:50 AM,1,0,,,2,Jason,0.00,17.10,20.2,0,2,,
South Cameron Lake,01 07,24,2005,31-May-05,11:50 AM,1,4,,,2,Jason,0.00,17.10,20.2,0,2,,
South Cameron Lake,01 07,25,2005,31-May-05,11:50 AM,1,0,,,2,Jason,0.00,17.10,20.2,0,2,,
South Cameron Lake,01 07,26,2005,31-May-05,11:50 AM,1,0,,,2,Jason,0.00,17.10,20.2,0,2,,
South Cameron Lake,01 07,27,2005,31-May-05,11:50 AM,1,0,,,2,Jason,0.00,17.10,20.2,0,2,,
South Cameron Lake,01 07,28,2005,31-May-05,11:50 AM,1,2,,,2,Jason,0.00,17.10,20.2,0,2,,
South Cameron Lake,01 07,29,2005,31-May-05,11:50 AM,1,0,,,2,Jason,0.00,17.10,20.2,0,2,,
South Cameron Lake,01 07,30,2005,31-May-05,11:50 AM,1,1,,,2,Jason,0.00,17.10,20.2,0,2,,
South Cameron Lake,01 07,31,2005,31-May-05,11:50 AM,1,3,,,2,Jason,0.00,17.10,20.2,0,2,,
South Cameron Lake,01 07,32,2005,31-May-05,11:50 AM,1,3,,,2,Jason,0.00,17.10,20.2,0,2,,
South Cameron Lake,01 07,33,2005,31-May-05,11:50 AM,1,1,,,2,Jason,0.00,17.10,20.2,0,2,,
South Cameron Lake,01 07,34,2005,31-May-05,11:50 AM,1,0,,,2,Jason,0.00,17.10,20.2,0,2,,
South Cameron Lake,01 07,35,2005,31-May-05,11:50 AM,1,0,,,2,Jason,0.00,17.10,20.2,0,2,,
South Cameron Lake,01 07,36,2005,31-May-05,11:50 AM,1,2,,,2,Jason,0.00,17.10,20.2,0,2,,
South Cameron Lake,01 07,37,2005,31-May-05,11:50 AM,1,1,,,2,Jason,0.00,17.10,20.2,0,2,,
South Cameron Lake,01 07,38,2005,31-May-05,11:50 AM,1,0,,,2,Jason,0.00,17.10,20.2,0,2,,
South Cameron Lake,01 07,39,2005,31-May-05,11:50 AM,1,0,,,2,Jason,0.00,17.10,20.2,0,2,,
South Cameron Lake,01 07,40,2005,31-May-05,11:50 AM,1,2,,,2,Jason,0.00,17.10,20.2,0,2,,
Emmett Lake,01 02,1,2005,02-Jun-05,9:30 AM,1,2,,,2,Jason,0.00,22.20,22.3,0,0,,
Emmett Lake,01 02,2,2005,02-Jun-05,9:30 AM,1,0,,,2,Jason,0.00,22.20,22.3,0,0,,
Emmett Lake,01 02,3,2005,02-Jun-05,9:30 AM,1,2,,,2,Jason,0.00,22.20,22.3,0,0,,
Emmett Lake,01 02,4,2005,02-Jun-05,9:30 AM,1,2,,,2,Jason,0.00,22.20,22.3,0,0,,
Emmett Lake,01 02,5,2005,02-Jun-05,9:30 AM,1,0,,,2,Jason,0.00,22.20,22.3,0,0,,
Emmett Lake,01 02,6,2005,02-Jun-05,9:30 AM,1,0,,,2,Jason,0.00,22.20,22.3,0,0,,
Emmett Lake,01 02,7,2005,02-Jun-05,9:30 AM,1,1,,,2,Jason,0.00,22.20,22.3,0,0,,
Emmett Lake,01 02,8,2005,02-Jun-05,9:30 AM,1,1,,,2,Jason,0.00,22.20,22.3,0,0,,
Emmett Lake,01 02,9,2005,02-Jun-05,9:30 AM,1,3,,,2,Jason,0.00,22.20,22.3,0,0,,
Emmett Lake,01 02,10,2005,02-Jun-05,9:30 AM,1,0,,,2,Jason,0.00,22.20,22.3,0,0,,
Emmett Lake,01 02,11,2005,02-Jun-05,9:30 AM,1,0,,,2,Jason,0.00,22.20,22.3,0,0,,
Emmett Lake,01 02,12,2005,02-Jun-05,9:30 AM,1,0,,,2,Jason,0.00,22.20,22.3,0,0,,
Emmett Lake,01 02,13,2005,02-Jun-05,9:30 AM,1,0,,,2,Jason,0.00,22.20,22.3,0,0,,
Emmett Lake,01 02,14,2005,02-Jun-05,9:30 AM,1,2,,,2,Jason,0.00,22.20,22.3,0,0,,
Emmett Lake,01 02,15,2005,02-Jun-05,9:30 AM,1,0,,,2,Jason,0.00,22.20,22.3,0,0,,
Emmett Lake,01 02,16,2005,02-Jun-05,9:30 AM,1,4,,,2,Jason,0.00,22.20,22.3,0,0,,
Emmett Lake,01 02,17,2005,02-Jun-05,9:30 AM,1,0,,,2,Jason,0.00,22.20,22.3,0,0,,
Emmett Lake,01 02,18,2005,02-Jun-05,9:30 AM,1,0,,,2,Jason,0.00,22.20,22.3,0,0,,
Emmett Lake,01 02,19,2005,02-Jun-05,9:30 AM,1,2,,,2,Jason,0.00,22.20,22.3,0,0,,
Emmett Lake,01 02,20,2005,02-Jun-05,9:30 AM,1,2,,,2,Jason,0.00,22.20,22.3,0,0,,
Emmett Lake,01 02,21,2005,02-Jun-05,9:30 AM,1,2,,,2,Jason,0.00,22.20,22.3,0,0,,
Emmett Lake,01 02,22,2005,02-Jun-05,9:30 AM,1,1,,,2,Jason,0.00,22.20,22.3,0,0,,
Emmett Lake,01 02,23,2005,02-Jun-05,9:30 AM,1,1,,,2,Jason,0.00,22.20,22.3,0,0,,
Emmett Lake,01 02,24,2005,02-Jun-05,9:30 AM,1,2,,,2,Jason,0.00,22.20,22.3,0,0,,
Emmett Lake,01 02,25,2005,02-Jun-05,9:30 AM,1,2,,,2,Jason,0.00,22.20,22.3,0,0,,
Emmett Lake,01 02,26,2005,02-Jun-05,9:30 AM,1,0,,,2,Jason,0.00,22.20,22.3,0,0,,
Emmett Lake,01 02,27,2005,02-Jun-05,9:30 AM,1,1,,,2,Jason,0.00,22.20,22.3,0,0,,
Emmett Lake,01 02,28,2005,02-Jun-05,9:30 AM,1,0,,,2,Jason,0.00,22.20,22.3,0,0,,
Emmett Lake,01 02,29,2005,02-Jun-05,9:30 AM,1,0,,,2,Jason,0.00,22.20,22.3,0,0,,
Emmett Lake,01 02,30,2005,02-Jun-05,9:30 AM,1,1,,,2,Jason,0.00,22.20,22.3,0,0,,
Emmett Lake,01 02,31,2005,02-Jun-05,9:30 AM,1,1,,,2,Jason,0.00,22.20,22.3,0,0,,
Emmett Lake,01 02,32,2005,02-Jun-05,9:30 AM,1,0,,,2,Jason,0.00,22.20,22.3,0,0,,
Emmett Lake,01 02,33,2005,02-Jun-05,9:30 AM,1,1,,,2,Jason,0.00,22.20,22.3,0,0,,
Emmett Lake,01 02,34,2005,02-Jun-05,9:30 AM,1,2,,,2,Jason,0.00,22.20,22.3,0,0,,
Emmett Lake,01 02,35,2005,02-Jun-05,9:30 AM,1,1,,,2,Jason,0.00,22.20,22.3,0,0,,
Emmett Lake,01 02,36,2005,02-Jun-05,9:30 AM,1,1,,,2,Jason,0.00,22.20,22.3,0,0,,
Emmett Lake,01 02,37,2005,02-Jun-05,9:30 AM,1,1,,,2,Jason,0.00,22.20,22.3,0,0,,
Emmett Lake,01 02,38,2005,02-Jun-05,9:30 AM,1,0,,,2,Jason,0.00,22.20,22.3,0,0,,
Emmett Lake,01 02,39,2005,02-Jun-05,9:30 AM,1,1,,,2,Jason,0.00,22.20,22.3,0,0,,
Emmett Lake,01 02,40,2005,02-Jun-05,9:30 AM,1,0,,,2,Jason,0.00,22.20,22.3,0,0,,
Robbins Property,02 07,1,2005,02-Jun-05,11:05 AM,1,0,,,2,Jason,0.00,25.80,24.7,0,0,,
Robbins Property,02 07,2,2005,02-Jun-05,11:05 AM,1,0,,,2,Jason,0.00,25.80,24.7,0,0,,
Robbins Property,02 07,3,2005,02-Jun-05,11:05 AM,1,0,,,2,Jason,0.00,25.80,24.7,0,0,,
Robbins Property,02 07,4,2005,02-Jun-05,11:05 AM,1,0,,,2,Jason,0.00,25.80,24.7,0,0,,
Robbins Property,02 07,5,2005,02-Jun-05,11:05 AM,1,0,,,2,Jason,0.00,25.80,24.7,0,0,,
Robbins Property,02 07,6,2005,02-Jun-05,11:05 AM,1,0,,,2,Jason,0.00,25.80,24.7,0,0,,
Robbins Property,02 07,7,2005,02-Jun-05,11:05 AM,1,0,,,2,Jason,0.00,25.80,24.7,0,0,,
Robbins Property,02 07,8,2005,02-Jun-05,11:05 AM,1,0,,,2,Jason,0.00,25.80,24.7,0,0,,
Robbins Property,02 07,9,2005,02-Jun-05,11:05 AM,1,0,,,2,Jason,0.00,25.80,24.7,0,0,,
Robbins Property,02 07,10,2005,02-Jun-05,11:05 AM,1,0,,,2,Jason,0.00,25.80,24.7,0,0,,
Robbins Property,02 07,11,2005,02-Jun-05,11:05 AM,1,0,,,2,Jason,0.00,25.80,24.7,0,0,,
Robbins Property,02 07,12,2005,02-Jun-05,11:05 AM,1,0,,,2,Jason,0.00,25.80,24.7,0,0,,
Robbins Property,02 07,13,2005,02-Jun-05,11:05 AM,1,0,,,2,Jason,0.00,25.80,24.7,0,0,,
Robbins Property,02 07,14,2005,02-Jun-05,11:05 AM,1,0,,,2,Jason,0.00,25.80,24.7,0,0,,
Robbins Property,02 07,15,2005,02-Jun-05,11:05 AM,1,0,,,2,Jason,0.00,25.80,24.7,0,0,,
Robbins Property,02 07,16,2005,02-Jun-05,11:05 AM,1,1,,,2,Jason,0.00,25.80,24.7,0,0,,
Robbins Property,02 07,17,2005,02-Jun-05,11:05 AM,1,0,,,2,Jason,0.00,25.80,24.7,0,0,,
Robbins Property,02 07,18,2005,02-Jun-05,11:05 AM,1,0,,,2,Jason,0.00,25.80,24.7,0,0,,
Robbins Property,02 07,19,2005,02-Jun-05,11:05 AM,1,0,,,2,Jason,0.00,25.80,24.7,0,0,,
Robbins Property,02 07,20,2005,02-Jun-05,11:05 AM,1,0,,,2,Jason,0.00,25.80,24.7,0,0,,
Robbins Property,02 07,21,2005,02-Jun-05,11:05 AM,1,0,,,2,Jason,0.00,25.80,24.7,0,0,,
Robbins Property,02 07,22,2005,02-Jun-05,11:05 AM,1,0,,,2,Jason,0.00,25.80,24.7,0,0,,
Robbins Property,02 07,23,2005,02-Jun-05,11:05 AM,1,0,,,2,Jason,0.00,25.80,24.7,0,0,,
Robbins Property,02 07,24,2005,02-Jun-05,11:05 AM,1,0,,,2,Jason,0.00,25.80,24.7,0,0,,
Robbins Property,02 07,25,2005,02-Jun-05,11:05 AM,1,0,,,2,Jason,0.00,25.80,24.7,0,0,,
Robbins Property,02 07,26,2005,02-Jun-05,11:05 AM,1,0,,,2,Jason,0.00,25.80,24.7,0,0,,
Robbins Property,02 07,27,2005,02-Jun-05,11:05 AM,1,0,,,2,Jason,0.00,25.80,24.7,0,0,,
Robbins Property,02 07,28,2005,02-Jun-05,11:05 AM,1,0,,,2,Jason,0.00,25.80,24.7,0,0,,
Robbins Property,02 07,29,2005,02-Jun-05,11:05 AM,1,0,,,2,Jason,0.00,25.80,24.7,0,0,,
Robbins Property,02 07,30,2005,02-Jun-05,11:05 AM,1,0,,,2,Jason,0.00,25.80,24.7,0,0,,
Robbins Property,02 07,31,2005,02-Jun-05,11:05 AM,1,1,,,2,Jason,0.00,25.80,24.7,0,0,,
Robbins Property,02 07,32,2005,02-Jun-05,11:05 AM,1,0,,,2,Jason,0.00,25.80,24.7,0,0,,
Robbins Property,02 07,33,2005,02-Jun-05,11:05 AM,1,0,,,2,Jason,0.00,25.80,24.7,0,0,,
Robbins Property,02 07,34,2005,02-Jun-05,11:05 AM,1,0,,,2,Jason,0.00,25.80,24.7,0,0,,
Robbins Property,02 07,35,2005,02-Jun-05,11:05 AM,1,1,,,2,Jason,0.00,25.80,24.7,0,0,,
Robbins Property,02 07,36,2005,02-Jun-05,11:05 AM,1,0,,,2,Jason,0.00,25.80,24.7,0,0,,
Robbins Property,02 07,37,2005,02-Jun-05,11:05 AM,1,0,,,2,Jason,0.00,25.80,24.7,0,0,,
Robbins Property,02 07,38,2005,02-Jun-05,11:05 AM,1,0,,,2,Jason,0.00,25.80,24.7,0,0,,
Robbins Property,02 07,39,2005,02-Jun-05,11:05 AM,1,0,,,2,Jason,0.00,25.80,24.7,0,0,,
Robbins Property,02 07,40,2005,02-Jun-05,11:05 AM,1,0,,,2,Jason,0.00,25.80,24.7,0,0,,
Behmann Property,02 02,1,2005,03-Jun-05,9:15 AM,1,6,,,2,Jason,0.00,21.20,21.7,0,1,,
Behmann Property,02 02,2,2005,03-Jun-05,9:15 AM,1,2,,,2,Jason,0.00,21.20,21.7,0,1,,
Behmann Property,02 02,3,2005,03-Jun-05,9:15 AM,1,0,,,2,Jason,0.00,21.20,21.7,0,1,,
Behmann Property,02 02,4,2005,03-Jun-05,9:15 AM,1,1,,,2,Jason,0.00,21.20,21.7,0,1,,
Behmann Property,02 02,5,2005,03-Jun-05,9:15 AM,1,2,,,2,Jason,0.00,21.20,21.7,0,1,,
Behmann Property,02 02,6,2005,03-Jun-05,9:15 AM,1,0,,,2,Jason,0.00,21.20,21.7,0,1,,
Behmann Property,02 02,7,2005,03-Jun-05,9:15 AM,1,0,,,2,Jason,0.00,21.20,21.7,0,1,,
Behmann Property,02 02,8,2005,03-Jun-05,9:15 AM,1,1,,,2,Jason,0.00,21.20,21.7,0,1,,
Behmann Property,02 02,9,2005,03-Jun-05,9:15 AM,1,0,,,2,Jason,0.00,21.20,21.7,0,1,,
Behmann Property,02 02,10,2005,03-Jun-05,9:15 AM,1,0,,,2,Jason,0.00,21.20,21.7,0,1,,
Behmann Property,02 02,11,2005,03-Jun-05,9:15 AM,1,1,,,2,Jason,0.00,21.20,21.7,0,1,,
Behmann Property,02 02,12,2005,03-Jun-05,9:15 AM,1,1,,,2,Jason,0.00,21.20,21.7,0,1,,
Behmann Property,02 02,13,2005,03-Jun-05,9:15 AM,1,0,,,2,Jason,0.00,21.20,21.7,0,1,,
Behmann Property,02 02,14,2005,03-Jun-05,9:15 AM,1,0,,,2,Jason,0.00,21.20,21.7,0,1,,
Behmann Property,02 02,15,2005,03-Jun-05,9:15 AM,1,0,,,2,Jason,0.00,21.20,21.7,0,1,,
Behmann Property,02 02,16,2005,03-Jun-05,9:15 AM,1,1,,,2,Jason,0.00,21.20,21.7,0,1,,
Behmann Property,02 02,17,2005,03-Jun-05,9:15 AM,1,0,,,2,Jason,0.00,21.20,21.7,0,1,,
Behmann Property,02 02,18,2005,03-Jun-05,9:15 AM,1,0,,,2,Jason,0.00,21.20,21.7,0,1,,
Behmann Property,02 02,19,2005,03-Jun-05,9:15 AM,1,0,,,2,Jason,0.00,21.20,21.7,0,1,,
Behmann Property,02 02,20,2005,03-Jun-05,9:15 AM,1,1,,,2,Jason,0.00,21.20,21.7,0,1,,
Behmann Property,02 02,21,2005,03-Jun-05,9:15 AM,1,0,,,2,Jason,0.00,21.20,21.7,0,1,,
Behmann Property,02 02,22,2005,03-Jun-05,9:15 AM,1,0,,,2,Jason,0.00,21.20,21.7,0,1,,
Behmann Property,02 02,23,2005,03-Jun-05,9:15 AM,1,0,,,2,Jason,0.00,21.20,21.7,0,1,,
Behmann Property,02 02,24,2005,03-Jun-05,9:15 AM,1,0,,,2,Jason,0.00,21.20,21.7,0,1,,
Behmann Property,02 02,25,2005,03-Jun-05,9:15 AM,1,0,,,2,Jason,0.00,21.20,21.7,0,1,,
Behmann Property,02 02,26,2005,03-Jun-05,9:15 AM,1,0,,,2,Jason,0.00,21.20,21.7,0,1,,
Behmann Property,02 02,27,2005,03-Jun-05,9:15 AM,1,0,,,2,Jason,0.00,21.20,21.7,0,1,,
Behmann Property,02 02,28,2005,03-Jun-05,9:15 AM,1,0,,,2,Jason,0.00,21.20,21.7,0,1,,
Behmann Property,02 02,29,2005,03-Jun-05,9:15 AM,1,0,,,2,Jason,0.00,21.20,21.7,0,1,,
Behmann Property,02 02,30,2005,03-Jun-05,9:15 AM,1,1,,,2,Jason,0.00,21.20,21.7,0,1,,
Behmann Property,02 02,31,2005,03-Jun-05,9:15 AM,1,1,,,2,Jason,0.00,21.20,21.7,0,1,,
Behmann Property,02 02,32,2005,03-Jun-05,9:15 AM,1,0,,,2,Jason,0.00,21.20,21.7,0,1,,
Behmann Property,02 02,33,2005,03-Jun-05,9:15 AM,1,0,,,2,Jason,0.00,21.20,21.7,0,1,,
Behmann Property,02 02,34,2005,03-Jun-05,9:15 AM,1,1,,,2,Jason,0.00,21.20,21.7,0,1,,
Behmann Property,02 02,35,2005,03-Jun-05,9:15 AM,1,0,,,2,Jason,0.00,21.20,21.7,0,1,,
Behmann Property,02 02,36,2005,03-Jun-05,9:15 AM,1,1,,,2,Jason,0.00,21.20,21.7,0,1,,
Behmann Property,02 02,37,2005,03-Jun-05,9:15 AM,1,1,,,2,Jason,0.00,21.20,21.7,0,1,,
Behmann Property,02 02,38,2005,03-Jun-05,9:15 AM,1,0,,,2,Jason,0.00,21.20,21.7,0,1,,
Behmann Property,02 02,39,2005,03-Jun-05,9:15 AM,1,1,,,2,Jason,0.00,21.20,21.7,0,1,,
Behmann Property,02 02,40,2005,03-Jun-05,9:15 AM,1,0,,,2,Jason,0.00,21.20,21.7,0,1,,
Johnstone Property,02 05,1,2005,03-Jun-05,11:30 AM,1,0,,,2,Jason,0.00,24.00,23.2,0,1,,
Johnstone Property,02 05,2,2005,03-Jun-05,11:30 AM,1,0,,,2,Jason,0.00,24.00,23.2,0,1,,
Johnstone Property,02 05,3,2005,03-Jun-05,11:30 AM,1,1,,,2,Jason,0.00,24.00,23.2,0,1,,
Johnstone Property,02 05,4,2005,03-Jun-05,11:30 AM,1,0,,,2,Jason,0.00,24.00,23.2,0,1,,
Johnstone Property,02 05,5,2005,03-Jun-05,11:30 AM,1,0,,,2,Jason,0.00,24.00,23.2,0,1,,
Johnstone Property,02 05,6,2005,03-Jun-05,11:30 AM,1,0,,,2,Jason,0.00,24.00,23.2,0,1,,
Johnstone Property,02 05,7,2005,03-Jun-05,11:30 AM,1,0,,,2,Jason,0.00,24.00,23.2,0,1,,
Johnstone Property,02 05,8,2005,03-Jun-05,11:30 AM,1,0,,,2,Jason,0.00,24.00,23.2,0,1,,
Johnstone Property,02 05,9,2005,03-Jun-05,11:30 AM,1,0,,,2,Jason,0.00,24.00,23.2,0,1,,
Johnstone Property,02 05,10,2005,03-Jun-05,11:30 AM,1,0,,,2,Jason,0.00,24.00,23.2,0,1,,
Johnstone Property,02 05,11,2005,03-Jun-05,11:30 AM,1,0,,,2,Jason,0.00,24.00,23.2,0,1,,
Johnstone Property,02 05,12,2005,03-Jun-05,11:30 AM,1,0,,,2,Jason,0.00,24.00,23.2,0,1,,
Johnstone Property,02 05,13,2005,03-Jun-05,11:30 AM,1,0,,,2,Jason,0.00,24.00,23.2,0,1,,
Johnstone Property,02 05,14,2005,03-Jun-05,11:30 AM,1,0,,,2,Jason,0.00,24.00,23.2,0,1,,
Johnstone Property,02 05,15,2005,03-Jun-05,11:30 AM,1,0,,,2,Jason,0.00,24.00,23.2,0,1,,
Johnstone Property,02 05,16,2005,03-Jun-05,11:30 AM,1,0,,,2,Jason,0.00,24.00,23.2,0,1,,
Johnstone Property,02 05,17,2005,03-Jun-05,11:30 AM,1,0,,,2,Jason,0.00,24.00,23.2,0,1,,
Johnstone Property,02 05,18,2005,03-Jun-05,11:30 AM,1,0,,,2,Jason,0.00,24.00,23.2,0,1,,
Johnstone Property,02 05,19,2005,03-Jun-05,11:30 AM,1,0,,,2,Jason,0.00,24.00,23.2,0,1,,
Johnstone Property,02 05,20,2005,03-Jun-05,11:30 AM,1,0,,,2,Jason,0.00,24.00,23.2,0,1,,
Johnstone Property,02 05,21,2005,03-Jun-05,11:30 AM,1,0,,,2,Jason,0.00,24.00,23.2,0,1,,
Johnstone Property,02 05,22,2005,03-Jun-05,11:30 AM,1,0,,,2,Jason,0.00,24.00,23.2,0,1,,
Johnstone Property,02 05,23,2005,03-Jun-05,11:30 AM,1,0,,,2,Jason,0.00,24.00,23.2,0,1,,
Johnstone Property,02 05,24,2005,03-Jun-05,11:30 AM,1,0,,,2,Jason,0.00,24.00,23.2,0,1,,
Johnstone Property,02 05,25,2005,03-Jun-05,11:30 AM,1,0,,,2,Jason,0.00,24.00,23.2,0,1,,
Johnstone Property,02 05,26,2005,03-Jun-05,11:30 AM,1,0,,,2,Jason,0.00,24.00,23.2,0,1,,
Johnstone Property,02 05,27,2005,03-Jun-05,11:30 AM,1,0,,,2,Jason,0.00,24.00,23.2,0,1,,
Johnstone Property,02 05,28,2005,03-Jun-05,11:30 AM,1,0,,,2,Jason,0.00,24.00,23.2,0,1,,
Johnstone Property,02 05,29,2005,03-Jun-05,11:30 AM,1,0,,,2,Jason,0.00,24.00,23.2,0,1,,
Johnstone Property,02 05,30,2005,03-Jun-05,11:30 AM,1,0,,,2,Jason,0.00,24.00,23.2,0,1,,
Johnstone Property,02 05,31,2005,03-Jun-05,11:30 AM,1,0,,,2,Jason,0.00,24.00,23.2,0,1,,
Johnstone Property,02 05,32,2005,03-Jun-05,11:30 AM,1,0,,,2,Jason,0.00,24.00,23.2,0,1,,
Johnstone Property,02 05,33,2005,03-Jun-05,11:30 AM,1,0,,,2,Jason,0.00,24.00,23.2,0,1,,
Johnstone Property,02 05,34,2005,03-Jun-05,11:30 AM,1,1,,,2,Jason,0.00,24.00,23.2,0,1,,
Johnstone Property,02 05,35,2005,03-Jun-05,11:30 AM,1,0,,,2,Jason,0.00,24.00,23.2,0,1,,
Johnstone Property,02 05,36,2005,03-Jun-05,11:30 AM,1,0,,,2,Jason,0.00,24.00,23.2,0,1,,
Johnstone Property,02 05,37,2005,03-Jun-05,11:30 AM,1,0,,,2,Jason,0.00,24.00,23.2,0,1,,
Johnstone Property,02 05,38,2005,03-Jun-05,11:30 AM,1,0,,,2,Jason,0.00,24.00,23.2,0,1,,
Johnstone Property,02 05,39,2005,03-Jun-05,11:30 AM,1,1,,,2,Jason,0.00,24.00,23.2,0,1,,
Johnstone Property,02 05,40,2005,03-Jun-05,11:30 AM,1,0,,,2,Jason,0.00,24.00,23.2,0,1,,
Pendall Point,01 08,1,2005,06-Jun-05,8:50 AM,2,0,,,2,Jason,11.80,16.80,17.6,0,3,,
Pendall Point,01 08,2,2005,06-Jun-05,8:50 AM,2,0,,,2,Jason,11.80,16.80,17.6,0,3,,
Pendall Point,01 08,3,2005,06-Jun-05,8:50 AM,2,1,,,2,Jason,11.80,16.80,17.6,0,3,,
Pendall Point,01 08,4,2005,06-Jun-05,8:50 AM,2,0,,,2,Jason,11.80,16.80,17.6,0,3,,
Pendall Point,01 08,5,2005,06-Jun-05,8:50 AM,2,0,,,2,Jason,11.80,16.80,17.6,0,3,,
Pendall Point,01 08,6,2005,06-Jun-05,8:50 AM,2,2,,,2,Jason,11.80,16.80,17.6,0,3,,
Pendall Point,01 08,7,2005,06-Jun-05,8:50 AM,2,0,,,2,Jason,11.80,16.80,17.6,0,3,,
Pendall Point,01 08,8,2005,06-Jun-05,8:50 AM,2,1,,,2,Jason,11.80,16.80,17.6,0,3,,
Pendall Point,01 08,9,2005,06-Jun-05,8:50 AM,2,0,,,2,Jason,11.80,16.80,17.6,0,3,,
Pendall Point,01 08,10,2005,06-Jun-05,8:50 AM,2,1,,,2,Jason,11.80,16.80,17.6,0,3,,
Pendall Point,01 08,11,2005,06-Jun-05,8:50 AM,2,0,,,2,Jason,11.80,16.80,17.6,0,3,,
Pendall Point,01 08,12,2005,06-Jun-05,8:50 AM,2,1,,,2,Jason,11.80,16.80,17.6,0,3,,
Pendall Point,01 08,13,2005,06-Jun-05,8:50 AM,2,2,,,2,Jason,11.80,16.80,17.6,0,3,,
Pendall Point,01 08,14,2005,06-Jun-05,8:50 AM,2,0,,,2,Jason,11.80,16.80,17.6,0,3,,
Pendall Point,01 08,15,2005,06-Jun-05,8:50 AM,2,1,,,2,Jason,11.80,16.80,17.6,0,3,,
Pendall Point,01 08,16,2005,06-Jun-05,8:50 AM,2,0,,,2,Jason,11.80,16.80,17.6,0,3,,
Pendall Point,01 08,17,2005,06-Jun-05,8:50 AM,2,1,,,2,Jason,11.80,16.80,17.6,0,3,,
Pendall Point,01 08,18,2005,06-Jun-05,8:50 AM,2,0,,,2,Jason,11.80,16.80,17.6,0,3,,
Pendall Point,01 08,19,2005,06-Jun-05,8:50 AM,2,0,,,2,Jason,11.80,16.80,17.6,0,3,,
Pendall Point,01 08,20,2005,06-Jun-05,8:50 AM,2,1,,,2,Jason,11.80,16.80,17.6,0,3,,
Pendall Point,01 08,21,2005,06-Jun-05,8:50 AM,2,1,,,2,Jason,11.80,16.80,17.6,0,3,,
Pendall Point,01 08,22,2005,06-Jun-05,8:50 AM,2,0,,,2,Jason,11.80,16.80,17.6,0,3,,
Pendall Point,01 08,23,2005,06-Jun-05,8:50 AM,2,2,,,2,Jason,11.80,16.80,17.6,0,3,,
Pendall Point,01 08,24,2005,06-Jun-05,8:50 AM,2,0,,,2,Jason,11.80,16.80,17.6,0,3,,
Pendall Point,01 08,25,2005,06-Jun-05,8:50 AM,2,0,,,2,Jason,11.80,16.80,17.6,0,3,,
Pendall Point,01 08,26,2005,06-Jun-05,8:50 AM,2,0,,,2,Jason,11.80,16.80,17.6,0,3,,
Pendall Point,01 08,27,2005,06-Jun-05,8:50 AM,2,2,,,2,Jason,11.80,16.80,17.6,0,3,,
Pendall Point,01 08,28,2005,06-Jun-05,8:50 AM,2,1,,,2,Jason,11.80,16.80,17.6,0,3,,
Pendall Point,01 08,29,2005,06-Jun-05,8:50 AM,2,1,,,2,Jason,11.80,16.80,17.6,0,3,,
Pendall Point,01 08,30,2005,06-Jun-05,8:50 AM,2,1,,,2,Jason,11.80,16.80,17.6,0,3,,
Pendall Point,01 08,31,2005,06-Jun-05,8:50 AM,2,1,,,2,Jason,11.80,16.80,17.6,0,3,,
Pendall Point,01 08,32,2005,06-Jun-05,8:50 AM,2,2,,,2,Jason,11.80,16.80,17.6,0,3,,
Pendall Point,01 08,33,2005,06-Jun-05,8:50 AM,2,0,,,2,Jason,11.80,16.80,17.6,0,3,,
Pendall Point,01 08,34,2005,06-Jun-05,8:50 AM,2,0,,,2,Jason,11.80,16.80,17.6,0,3,,
